0,196,132,185,31
1,174,53,109,19
2,147,181,62,37
3,29,9,22,244
4,51,121,232,131
5,67,13,164,136
6,171,254,35,143
7,194,75,185,203
8,169,148,221,10
9,114,35,147,14
10,241,105,149,193
11,142,37,152,134
12,57,11,135,86
13,75,99,26,95
14,129,220,191,16
15,77,41,136,65
16,165,181,241,207
17,141,189,159,235
18,153,12,54,167
19,193,62,109,169
20,110,177,4,240
21,81,34,199,76
22,171,149,110,245
23,50,153,55,108
24,241,154,45,247
25,184,68,146,159
26,65,87,245,123
27,165,1,67,168
28,99,173,116,132
29,54,32,147,116
30,19,171,144,186
31,239,114,134,32
32,169,187,188,23
33,70,147,125,77
34,226,62,169,72
35,11,143,68,77
36,55,191,66,132
37,148,147,67,224
38,10,186,162,62
39,102,139,59,163
40,139,105,138,198
41,226,199,94,117
42,204,139,12,149
43,13,116,135,139
44,239,8,86,205
45,67,138,37,57
46,201,99,204,30
47,222,6,163,243
48,136,149,97,41
49,111,174,45,78
50,52,71,161,41
51,65,116,74,122
52,231,212,216,180
53,58,111,33,230
54,166,80,180,11
55,254,200,37,144
56,169,199,243,157
57,142,124,151,203
58,178,110,9,18
59,42,199,126,24
60,206,227,16,109
61,88,7,187,17
62,130,195,7,154
63,89,137,104,88
64,211,205,53,247
65,79,53,234,204
66,59,125,102,90
67,117,36,30,86
68,196,146,229,68
69,150,113,132,29
70,229,55,69,10
71,250,16,123,226
72,207,143,156,226
73,128,99,163,235
74,8,74,46,3
75,115,65,211,235
76,0,134,118,57
77,23,171,110,255
78,87,151,69,133
79,114,3,146,234
80,57,158,183,201
81,31,136,53,132
82,250,179,253,174
83,98,34,100,114
84,149,59,84,105
85,166,21,157,1
86,106,128,247,91
87,240,226,205,64
88,184,242,163,237
89,124,206,119,88
90,233,152,238,130
91,239,213,117,79
92,199,12,212,219
93,13,114,23,109
94,248,23,230,178
95,221,157,141,199
96,12,85,225,1
97,118,131,61,97
98,114,169,227,207
99,138,12,19,222
100,117,40,4,31
101,222,243,232,166
102,24,238,243,53
103,121,81,214,242
104,121,0,2,241
105,96,199,164,72
106,184,136,80,224
107,245,18,137,111
108,26,247,182,76
109,21,182,48,37
110,72,125,209,54
111,3,159,59,89
112,254,241,188,46
113,10,9,133,11
114,145,180,9,148
115,155,171,8,131
116,227,118,46,206
117,42,82,161,223
118,73,171,187,204
119,223,42,221,199
120,229,100,201,40
121,116,185,155,74
122,181,205,131,31
123,46,77,153,214
124,88,254,234,149
125,0,225,232,152
126,54,229,230,106
127,76,178,241,96
128,42,10,58,82
129,160,197,208,185
130,89,165,23,148
131,8,64,216,184
132,27,253,7,28
133,58,1,129,154
134,73,71,53,112
135,15,80,86,64
136,49,104,144,66
137,11,83,59,63
138,194,164,195,159
139,209,21,6,34
140,61,35,197,198
141,124,104,126,89
142,218,95,165,48
143,178,89,185,54
144,87,238,70,115
145,73,54,73,62
146,77,250,228,250
147,235,16,222,32
148,166,127,166,19
149,6,104,181,128
150,19,239,249,246
151,195,88,194,246
152,213,57,44,15
153,80,177,150,132
154,111,36,115,27
155,34,220,189,254
156,19,6,170,52
157,61,0,221,225
158,210,82,34,122
159,145,179,213,94
160,120,8,31,102
161,213,238,237,95
162,32,66,53,154
163,35,54,145,190
164,44,27,43,117
165,150,228,25,216
166,75,232,224,91
167,248,105,213,67
168,177,102,166,107
169,101,193,253,102
170,72,193,120,214
171,53,232,32,91
172,39,116,208,249
173,100,18,112,142
174,215,18,44,9
175,176,120,129,68
176,114,127,230,218
177,140,32,52,93
178,154,204,187,70
179,184,176,16,78
180,138,1,36,94
181,11,91,175,167
182,122,72,206,168
183,154,92,210,42
184,109,167,114,108
185,182,234,74,208
186,95,28,221,19
187,234,129,65,229
188,122,58,69,170
189,33,117,62,224
190,159,183,191,117
191,154,54,240,77
192,28,25,123,167
193,37,97,250,201
194,198,141,77,94
195,114,171,247,221
196,35,97,49,30
197,228,16,91,12
198,137,244,192,22
199,114,20,45,130
200,36,219,222,203
201,148,240,102,60
202,21,10,169,200
203,44,95,76,194
204,182,56,52,88
205,163,97,69,0
206,247,62,174,114
207,37,211,144,25
208,136,94,140,85
209,254,174,169,147
210,95,76,106,171
211,191,21,112,162
212,119,161,234,85
213,134,189,217,230
214,125,214,26,115
215,87,39,110,89
216,61,73,206,150
217,8,31,21,229
218,39,226,0,147
219,115,87,58,129
220,100,182,106,201
221,58,166,16,123
222,24,224,147,80
223,66,70,141,15
224,128,249,237,238
225,146,184,161,90
226,121,16,244,109
227,209,104,130,24
228,240,205,3,80
229,4,231,249,177
230,112,91,55,195
231,157,176,85,160
232,150,42,173,22
233,236,170,255,52
234,250,1,128,237
235,129,77,198,91
236,87,240,28,248
237,188,37,146,66
238,77,170,250,195
239,20,154,143,37
240,78,92,47,8
241,49,99,226,255
242,109,195,43,179
243,249,186,164,81
244,252,71,179,165
245,37,119,24,165
246,206,42,48,44
247,195,119,51,19
248,229,98,165,0
249,68,88,246,114
250,39,154,221,161
251,98,93,152,166
252,104,238,238,206
253,51,128,63,238
254,196,92,207,232
255,53,41,188,232
256,187,162,112,17
257,247,144,247,113
258,3,33,239,239
259,77,10,142,148
260,90,192,90,15
261,173,138,216,27
262,209,31,239,16
263,102,74,147,97
264,90,137,17,221
265,210,104,133,186
266,66,190,191,123
267,169,77,188,142
268,102,146,52,30
269,190,25,100,63
270,176,126,11,131
271,76,28,252,193
272,86,174,119,218
273,4,36,27,191
274,226,228,57,200
275,129,210,75,51
276,178,98,98,138
277,225,143,24,39
278,58,137,121,122
279,105,155,24,146
280,131,40,53,186
281,241,183,181,36
282,235,168,225,66
283,246,59,79,15
284,70,239,121,228
285,187,64,196,217
286,159,193,164,141
287,218,42,116,130
288,247,146,4,102
289,241,78,165,105
290,51,40,218,49
291,10,206,136,162
292,104,74,106,177
293,83,151,50,128
294,79,156,125,189
295,110,100,159,179
296,111,65,51,20
297,167,35,22,60
298,19,66,107,234
299,171,137,115,45
300,156,213,71,193
301,49,174,108,71
302,28,145,179,238
303,72,147,80,44
304,125,46,102,245
305,138,8,179,242
306,147,26,122,186
307,126,19,38,207
308,171,52,167,87
