0,78,175,75,66
1,93,89,46,36
2,180,72,66,72
3,144,196,19,203
4,81,90,218,129
5,116,31,128,163
6,129,90,110,230
7,8,246,43,29
8,121,210,106,34
9,3,209,4,155
10,20,225,235,137
11,98,74,148,81
12,212,67,246,209
13,83,84,152,141
14,189,190,206,69
15,32,116,117,108
16,29,178,155,166
17,171,211,90,93
18,18,67,142,153
19,210,202,7,63
20,111,137,48,168
21,67,203,19,199
22,188,255,65,252
23,92,65,157,188
24,23,87,231,171
25,56,98,0,52
26,51,214,128,72
27,92,191,246,94
28,9,90,123,132
29,117,172,47,110
30,154,3,24,23
31,15,151,219,108
32,190,200,193,243
33,142,209,51,33
34,33,24,251,147
35,125,40,80,3
36,127,217,162,188
37,239,81,235,65
38,140,64,28,75
39,209,20,199,29
40,99,20,215,186
41,242,193,147,154
42,201,52,35,4
43,30,129,26,34
44,133,100,225,246
45,173,202,103,64
46,179,174,38,177
47,255,71,75,161
48,52,235,27,19
49,147,74,135,158
50,117,94,212,237
51,205,16,59,67
52,41,166,233,137
53,51,203,239,83
54,32,157,190,173
55,82,201,230,33
56,252,77,91,132
57,190,202,158,30
58,105,93,175,13
59,71,234,212,245
60,111,9,194,109
61,9,120,77,141
62,164,26,60,102
63,244,100,195,243
64,61,224,19,98
65,69,224,92,47
66,120,210,245,13
67,196,83,190,39
68,137,1,27,41
69,164,174,187,118
70,208,58,242,109
71,171,184,42,164
72,37,76,213,110
73,144,8,6,145
74,23,186,154,99
75,158,214,133,250
76,49,174,114,64
77,66,30,28,234
78,184,238,215,253
79,147,247,192,167
80,233,67,217,53
81,215,110,219,9
82,110,168,43,22
83,185,183,144,128
84,151,84,177,158
85,41,230,221,14
86,240,194,61,97
87,223,29,29,71
88,243,146,61,175
89,18,93,69,8
90,229,50,239,226
91,65,28,207,239
92,119,51,162,142
93,220,5,19,205
94,76,35,2,243
95,42,59,62,59
96,113,212,87,161
97,11,220,127,38
98,175,34,211,59
99,45,143,126,191
100,198,53,209,163
101,184,59,76,108
102,214,142,209,73
103,212,66,64,113
104,196,63,188,60
105,42,248,47,235
106,209,215,150,180
107,22,65,137,67
108,120,239,76,51
109,124,216,148,172
110,133,73,224,244
