0,244,80,247,121,80,164,159,153
1,112,65,82,249,207,253,213,81
2,242,195,173,142,203,116,156,139
3,211,235,150,120,17,145,224,3
4,55,207,166,11,165,205,156,199
5,250,17,201,157,36,37,11,201
6,246,102,125,64,14,28,54,20
7,173,144,164,9,254,118,225,111
8,48,224,55,82,199,167,217,83
9,109,80,164,178,128,137,24,242
10,3,237,50,121,190,192,214,200
11,154,91,18,145,168,239,9,109
12,224,221,33,21,34,150,83,211
13,107,148,126,167,215,111,92,197
14,98,65,69,162,13,198,37,171
15,20,33,161,101,226,87,151,164
16,169,68,123,182,246,13,214,224
17,174,10,181,225,201,245,142,195
18,133,64,185,138,116,185,121,174
19,187,195,167,96,62,244,200,154
20,209,108,24,194,30,183,9,107
21,75,124,189,32,93,173,88,235
22,191,170,146,117,138,108,97,146
23,43,131,143,101,62,151,205,202
24,13,202,248,166,165,170,37,72
25,167,15,109,60,61,111,49,16
26,71,213,228,165,2,110,25,68
27,180,60,146,116,50,194,54,92
28,161,51,145,32,195,63,197,134
29,156,26,191,179,227,235,6,17
30,10,172,242,200,68,90,96,71
31,130,5,29,202,100,191,104,248
32,128,179,102,214,177,252,99,2
33,70,181,130,130,80,104,26,110
34,199,112,228,223,31,128,59,146
35,180,191,116,158,238,51,155,69
36,7,104,126,171,224,25,252,183
37,253,103,137,212,184,75,191,197
38,253,207,149,23,29,100,20,123
39,221,11,4,224,222,171,216,122
40,187,223,36,51,2,28,79,90
41,0,127,197,3,175,198,62,168
42,34,180,237,13,239,156,193,25
43,116,37,237,148,13,158,126,162
44,153,138,130,239,129,20,77,174
45,75,153,217,102,79,84,147,91
46,168,110,94,6,122,129,245,173
47,176,50,65,57,55,111,206,238
48,114,174,151,163,191,228,35,25
49,24,200,169,112,225,89,107,238
50,75,154,230,153,1,59,141,138
51,80,104,118,195,207,220,245,187
52,208,105,243,108,198,50,115,3
53,144,237,78,167,123,140,228,59
54,57,83,53,73,232,167,75,253
55,213,175,143,166,14,120,39,165
56,239,49,214,5,196,97,42,105
57,40,181,18,225,35,144,143,66
58,118,48,93,146,155,151,110,186
59,160,32,123,111,195,138,50,79
60,65,109,28,181,245,51,128,59
61,43,190,210,92,235,72,70,109
62,23,138,156,223,6,231,180,67
63,135,240,37,114,93,245,30,62
64,250,138,131,120,88,121,152,250
65,238,103,95,32,135,106,48,41
66,204,138,187,255,59,238,64,217
67,80,71,186,9,179,143,82,87
68,43,32,195,211,209,99,79,15
69,55,204,76,55,231,193,160,108
70,44,126,129,125,165,201,230,102
71,156,123,172,222,10,120,184,135
72,242,155,249,218,32,223,162,109
73,79,103,183,51,75,176,44,149
74,92,254,185,115,96,252,89,236
75,190,55,219,206,214,225,110,254
76,44,244,236,233,49,162,68,239
77,57,216,132,134,80,107,139,47
78,119,79,82,71,46,236,191,243
79,253,13,129,215,182,217,118,153
80,56,234,165,140,86,56,212,246
81,165,92,143,41,127,101,189,23
82,76,155,16,221,137,182,46,124
83,203,236,76,155,54,134,235,227
84,74,77,217,22,208,182,59,203
85,2,105,81,26,218,132,240,126
86,226,105,82,187,77,219,135,239
87,95,0,45,243,195,95,66,58
88,199,203,175,114,62,138,169,67
89,71,245,123,34,221,123,178,78
90,77,227,110,153,131,71,59,146
91,63,129,94,14,100,220,7,151
92,49,202,81,150,103,212,193,27
93,224,228,6,116,138,238,229,119
94,78,96,38,233,204,49,118,245
95,60,227,29,171,170,32,163,117
96,28,200,221,56,221,234,96,164
97,82,31,55,151,230,199,245,144
98,69,192,169,200,229,79,41,236
99,87,245,157,219,99,27,169,90
100,182,201,34,37,3,107,144,33
101,2,217,26,42,119,65,212,100
102,232,5,176,229,196,239,127,131
103,16,98,164,215,131,167,37,127
104,85,72,182,210,234,104,25,113
