0,769,660,820,219
1,579,224,900,271
2,838,407,910,193
3,809,462,756,168
4,618,646,737,300
5,814,461,922,263
6,817,428,830,156
7,658,385,984,280
8,771,328,926,233
9,824,547,973,182
10,798,506,905,159
11,753,566,947,89
12,634,533,863,87
13,794,564,1020,201
14,769,449,725,105
15,786,431,922,317
16,620,469,766,142
17,845,484,928,178
18,659,372,822,108
19,656,353,939,138
20,836,542,985,152
21,841,505,957,194
22,717,552,727,207
23,750,476,911,276
24,583,505,854,35
25,820,415,920,61
26,611,479,869,101
27,722,604,915,124
28,812,480,933,149
29,676,426,766,131
30,860,541,927,315
31,755,419,890,227
32,722,394,878,161
33,788,494,965,193
34,555,606,655,159
35,752,571,800,176
36,783,409,672,231
37,723,438,902,212
38,665,451,934,304
39,751,533,860,223
40,485,480,774,287
41,739,702,1011,132
42,815,390,975,296
43,763,540,857,68
44,859,657,929,298
45,662,690,939,158
46,704,381,914,251
47,952,473,817,58
48,679,504,972,223
49,603,558,981,193
50,650,477,842,59
51,957,552,917,180
52,752,600,885,337
53,751,307,715,19
54,841,467,932,225
55,759,598,916,73
56,763,313,980,167
57,619,405,867,156
58,708,474,928,319
59,713,486,854,68
60,919,523,942,228
61,633,439,722,74
62,963,474,845,200
63,885,483,789,74
64,522,347,946,68
65,839,364,986,132
66,846,553,797,85
67,754,496,918,273
68,629,539,961,267
69,690,637,954,67
70,821,558,993,301
71,593,506,953,142
72,615,527,782,214
73,822,454,743,277
74,646,645,906,126
75,766,528,950,319
76,777,486,927,135
77,782,468,883,168
78,717,457,767,162
79,907,414,777,151
80,727,553,916,344
81,846,479,896,275
82,582,554,904,175
83,748,490,894,223
84,699,681,866,299
85,865,573,927,7
86,729,468,861,114
87,734,361,835,320
88,766,466,919,336
89,929,521,848,223
90,767,459,1023,2
91,664,345,997,128
92,730,444,1020,54
93,872,567,971,146
94,978,712,899,205
95,638,395,764,203
96,723,561,885,215
97,629,478,905,10
98,839,485,903,175
99,603,496,959,310
100,738,685,919,334
101,779,393,603,116
102,675,425,994,192
103,737,487,893,26
104,786,590,801,56
105,884,434,955,137
106,923,489,904,66
107,733,487,867,358
108,695,317,903,124
109,684,570,983,144
110,734,344,957,187
111,717,541,970,219
112,734,513,886,212
113,671,298,974,42
114,814,429,862,75
115,824,300,868,419
116,867,340,876,141
117,774,617,936,168
118,698,390,794,88
119,721,680,808,179
120,948,467,503,143
121,890,430,733,303
122,954,629,942,38
123,749,518,620,175
124,991,555,864,102
125,616,492,885,156
126,615,466,889,43
127,818,615,930,21
128,867,491,892,177
129,677,559,911,285
130,895,527,771,91
131,874,512,897,342
132,766,593,884,89
133,770,624,897,25
134,586,502,984,239
135,838,636,785,122
136,787,412,942,173
137,818,548,811,267
138,771,553,926,250
139,675,476,978,142
140,725,526,954,28
141,765,418,957,228
142,845,442,996,299
143,837,428,992,134
144,747,459,813,196
145,637,517,953,257
146,706,284,784,234
147,811,486,755,123
148,779,556,929,62
149,605,506,847,77
150,900,637,981,388
151,726,602,969,192
152,741,320,892,144
153,633,547,916,81
154,667,739,883,383
155,800,391,775,59
156,667,542,951,53
157,715,407,752,152
158,745,662,993,80
159,763,464,848,197
160,935,626,722,55
161,714,616,870,43
162,770,586,951,100
163,725,532,1000,125
164,875,567,824,62
165,787,550,804,81
166,757,543,716,44
167,839,428,921,269
168,694,475,806,84
169,792,442,799,177
170,938,679,701,203
171,874,478,941,181
172,793,546,975,163
173,759,559,830,192
174,743,495,876,177
175,531,653,888,287
176,883,455,927,126
177,717,616,876,72
178,811,489,836,406
179,748,583,758,135
180,686,763,986,278
181,701,690,914,237
182,774,550,911,323
183,657,437,854,362
184,696,596,869,231
185,903,580,856,90
186,638,303,956,219
187,712,548,1011,96
188,700,443,814,61
189,881,599,898,193
190,736,581,956,58
191,701,501,875,66
192,759,479,855,165
193,851,642,1012,124
194,790,597,950,162
195,754,413,883,252
196,669,433,958,309
197,623,378,844,114
198,821,578,925,152
199,619,635,1008,112
200,896,656,913,31
201,707,504,827,226
202,1008,512,928,138
203,896,315,901,300
204,620,589,763,273
205,783,398,888,82
206,970,504,764,401
207,765,528,947,180
208,758,400,795,169
209,831,486,717,155
210,753,414,684,272
211,797,580,907,204
212,569,530,952,313
213,938,492,916,186
214,814,316,752,236
215,828,433,836,58
216,683,550,871,240
217,726,610,752,328
218,821,594,784,310
219,675,520,976,147
220,680,503,849,23
221,785,619,945,83
222,899,359,829,60
223,679,568,1017,173
224,799,437,859,120
225,914,584,922,127
226,900,446,843,180
227,878,598,978,288
228,681,423,808,178
229,639,423,885,70
230,559,478,880,168
231,809,410,772,94
232,791,430,799,12
233,768,562,817,241
234,863,416,726,110
235,853,588,961,170
236,875,376,956,92
237,645,389,696,306
238,603,487,777,100
239,723,471,874,221
240,845,393,932,108
241,790,396,962,128
242,892,462,833,87
243,561,395,935,203
244,735,426,823,118
245,495,450,825,96
246,775,416,948,86
247,957,575,996,331
248,951,401,830,175
249,876,348,675,216
250,827,341,871,281
251,842,463,731,50
252,758,504,842,316
253,736,529,873,175
254,844,612,860,150
255,556,372,751,310
256,605,635,862,175
257,812,627,978,140
258,912,614,962,41
259,724,458,888,224
260,822,408,973,215
261,815,561,843,209
262,797,536,859,90
263,866,361,882,211
264,689,470,839,173
265,804,642,928,75
266,704,506,898,171
267,875,491,853,63
268,932,520,933,153
269,905,601,665,179
270,825,439,891,238
271,820,469,982,195
272,719,375,776,103
273,725,397,926,162
