0,150,60,118,118,69,178,18,62
1,236,78,29,47,173,246,110,152
2,16,4,175,42,34,9,115,206
3,82,219,43,208,80,70,202,92
4,18,35,229,130,255,33,248,123
5,91,193,211,48,72,111,122,77
6,21,67,119,157,0,22,15,88
7,95,117,214,8,204,109,195,237
8,128,240,60,105,194,88,192,136
9,105,154,112,32,41,77,190,72
10,172,35,229,160,136,23,214,78
11,85,229,226,141,212,27,2,62
12,55,108,17,242,87,80,252,18
13,179,29,243,68,131,230,62,42
14,57,11,167,116,201,196,239,228
15,87,53,31,194,57,187,27,234
16,98,154,88,192,151,47,53,41
17,135,191,109,207,95,139,246,167
18,32,38,88,102,24,125,0,93
19,62,54,32,151,72,100,36,237
20,78,216,168,154,55,223,37,56
21,239,209,203,177,204,118,228,235
22,17,120,153,61,166,245,79,142
23,185,238,107,202,207,179,48,241
24,220,133,72,171,70,114,217,188
25,6,63,147,249,224,37,12,118
26,196,163,63,237,14,238,250,120
27,244,73,218,15,68,59,8,78
28,159,143,147,63,236,203,41,87
29,19,225,7,87,27,149,9,216
30,153,233,9,3,97,106,219,105
31,73,174,177,146,123,45,166,52
32,40,125,46,135,224,4,26,166
33,239,234,76,61,156,221,146,233
34,167,219,111,83,38,238,130,41
35,121,223,227,83,127,148,240,126
36,240,107,140,203,22,35,161,100
37,52,223,237,31,175,190,138,226
38,176,67,2,95,212,69,218,189
39,240,178,3,225,249,193,56,185
40,115,123,67,163,35,140,60,99
41,175,177,96,68,61,132,11,230
42,123,188,213,249,69,67,231,42
43,144,31,115,244,189,88,244,213
44,244,63,178,172,224,193,252,201
45,169,96,242,200,136,218,248,124
46,29,137,129,170,167,24,44,207
47,133,37,49,96,226,128,65,1
48,102,144,125,55,197,217,99,28
49,104,186,166,36,201,0,134,117
50,170,22,49,75,91,159,41,198
51,164,252,232,235,253,189,161,53
52,255,100,78,116,118,77,170,159
53,136,173,139,231,36,226,81,183
54,201,184,71,102,91,52,135,217
55,209,40,167,120,243,233,125,238
56,250,16,121,162,19,124,229,118
57,145,175,248,3,118,154,110,130
58,188,26,13,206,138,147,86,123
59,241,214,202,18,224,217,228,142
60,245,132,221,178,183,123,139,27
61,93,185,66,50,123,205,247,152
62,68,228,248,241,139,54,248,83
63,223,19,151,93,158,33,19,242
64,135,252,167,236,186,170,216,161
65,200,88,97,2,205,126,165,211
