0,582,604,808,649
1,980,364,665,65
2,558,150,108,971
3,897,895,904,979
4,108,964,412,710
5,655,876,141,234
6,126,681,168,333
7,511,681,279,612
8,28,175,782,59
9,133,624,381,905
10,623,108,562,422
11,323,1015,144,197
12,49,169,150,715
13,882,913,694,314
14,983,886,181,406
15,557,148,847,445
16,54,869,398,603
17,946,231,385,456
18,506,454,913,594
19,78,134,945,928
20,290,392,783,587
21,639,678,141,817
22,674,388,872,836
23,1004,918,513,580
24,103,461,934,972
25,405,90,325,236
26,606,807,696,367
27,193,636,978,678
28,559,219,555,248
29,575,197,858,785
30,317,197,750,754
31,536,849,635,226
32,171,769,950,911
33,738,991,420,659
34,599,591,114,510
35,471,322,621,554
36,810,41,408,836
37,805,900,153,153
38,885,900,276,944
39,258,151,539,341
40,235,823,351,118
41,960,78,908,45
42,823,345,350,32
43,347,255,21,438
44,104,810,458,315
45,6,286,734,609
46,255,411,552,547
47,159,315,295,213
48,247,305,169,934
49,69,222,616,524
50,762,143,254,526
51,775,24,21,180
52,408,9,661,293
53,265,764,64,314
54,934,342,690,998
55,923,968,438,323
56,183,470,643,986
57,91,34,280,907
58,273,726,157,612
59,475,413,291,163
60,457,719,18,998
61,779,429,102,394
62,313,1009,515,301
63,369,287,167,735
64,647,1006,151,870
65,286,879,903,558
66,992,707,4,419
67,355,659,293,710
68,678,498,985,300
69,371,54,30,177
70,793,959,919,690
71,361,493,692,632
72,469,510,618,769
73,427,675,717,455
74,245,595,517,255
75,249,39,524,864
76,231,514,151,344
77,124,208,144,118
78,401,502,329,478
79,148,536,919,553
80,997,77,480,858
81,358,591,487,930
82,493,840,734,109
83,758,189,448,106
84,1013,638,496,814
85,506,257,1021,625
86,206,540,93,318
87,178,1021,320,661
88,211,269,258,865
89,435,584,264,694
90,13,551,618,502
91,469,494,802,475
92,706,465,692,843
93,644,802,535,378
94,410,279,861,824
95,536,415,288,682
96,705,161,806,356
97,288,668,375,723
98,149,478,37,80
99,334,357,548,355
100,981,622,882,859
101,289,833,495,801
102,963,487,714,255
103,639,438,396,1000
104,323,16,864,230
105,523,229,3,222
106,960,523,784,697
107,357,665,243,953
108,650,781,850,793
109,863,366,879,805
110,57,506,676,984
111,717,670,302,296
112,756,919,595,832
113,688,10,15,521
114,128,487,854,18
115,364,889,49,356
116,904,20,334,267
117,998,869,623,754
118,221,818,704,664
119,465,304,654,491
120,837,864,331,255
121,184,89,300,18
122,737,475,986,843
123,243,496,75,269
124,613,31,953,264
125,373,928,351,801
126,11,384,1014,358
127,501,381,432,44
128,643,91,174,528
129,559,527,331,133
130,815,428,389,768
131,186,83,477,336
132,646,430,25,643
133,92,977,379,252
134,460,559,39,457
135,988,874,447,695
136,521,835,969,676
137,508,62,387,260
138,968,345,631,621
139,394,690,813,20
140,304,1011,347,146
141,102,181,673,520
142,202,713,778,244
143,1022,311,214,512
144,682,953,994,741
145,447,536,872,659
146,928,663,773,407
147,772,779,183,361
148,710,202,598,452
149,314,342,176,914
150,237,426,477,598
151,308,479,980,386
152,852,401,173,864
153,815,158,249,484
154,897,237,653,709
155,110,611,722,1000
156,329,466,674,430
157,808,939,127,63
158,433,560,991,111
159,564,360,74,930
160,475,571,12,69
161,739,696,289,682
162,1014,635,539,817
163,358,198,610,147
164,510,679,968,588
165,629,158,617,415
166,562,656,418,493
167,8,273,637,531
168,6,82,805,345
169,659,420,716,1013
170,494,867,743,264
171,147,545,678,64
172,82,584,191,792
173,789,373,109,971
174,227,337,305,260
175,885,354,372,193
176,709,847,716,184
177,208,985,142,899
178,25,466,677,168
179,583,523,530,133
180,1005,405,447,1000
181,725,159,477,252
182,262,108,262,788
183,854,35,805,319
184,417,350,322,600
185,39,70,738,553
186,746,177,932,803
187,272,109,67,549
188,1015,256,624,410
189,3,1001,682,816
190,972,8,990,650
191,490,56,687,182
192,91,352,843,590
193,965,1008,764,814
194,351,764,714,6
195,586,272,775,775
196,410,852,96,629
197,644,525,58,459
198,818,744,852,269
199,796,352,681,608
200,199,770,653,983
201,895,0,43,184
202,110,437,351,99
203,147,7,113,428
204,943,937,983,89
205,347,435,475,325
206,138,624,856,1003
207,438,470,394,124
208,724,770,848,810
209,351,553,465,817
210,817,644,168,294
211,581,269,14,41
212,417,121,248,686
213,684,968,706,721
214,194,83,125,197
215,402,981,539,463
216,200,410,908,6
217,663,381,1015,442
218,443,246,353,672
219,471,949,288,173
220,903,472,830,537
221,42,837,934,529
222,83,1000,784,140
223,178,266,519,423
224,439,264,327,778
225,495,411,100,413
226,173,96,255,869
227,568,653,1019,381
228,368,207,324,1010
229,516,79,488,715
230,236,284,269,694
231,348,476,122,93
232,34,572,595,977
233,423,588,602,705
234,887,102,718,99
235,283,794,104,640
236,995,483,745,902
237,568,200,596,160
238,722,784,228,698
239,796,671,724,610
240,729,429,848,462
241,715,377,730,808
242,847,557,735,69
243,317,191,808,588
244,913,179,962,785
245,617,51,368,715
246,1008,84,784,469
247,193,174,370,971
248,517,592,18,497
249,1020,400,900,877
250,218,35,204,18
251,660,132,131,179
252,578,711,995,643
253,540,270,872,479
254,664,717,137,780
255,334,355,650,611
256,617,177,845,776
257,427,578,518,582
258,657,633,82,793
259,640,965,496,215
260,749,890,251,526
261,883,387,391,399
262,514,308,2,889
263,477,247,281,66
264,219,53,928,750
265,458,433,545,268
266,462,567,440,24
267,482,960,204,196
268,776,778,455,620
269,84,387,835,115
270,630,72,1022,212
271,630,833,490,231
272,1005,122,1005,634
273,244,1012,68,836
274,150,251,16,430
275,820,9,45,137
276,785,719,467,241
277,522,66,228,986
278,813,407,955,71
279,987,99,170,721
280,460,226,263,557
281,769,781,693,815
282,532,857,844,13
283,649,486,957,729
284,63,149,915,354
285,342,794,440,404
286,1000,497,242,897
287,71,845,793,937
288,78,56,697,426
289,278,313,853,350
290,969,988,36,498
291,393,650,437,305
292,372,791,721,906
293,248,979,994,462
294,56,383,97,532
295,292,50,68,224
296,321,646,534,1011
297,802,937,1014,324
298,365,177,977,735
299,352,562,487,379
300,348,416,367,662
301,167,70,948,740
302,634,894,823,268
303,943,214,478,734
304,218,770,806,612
