0,947,588
1,202,272
2,145,8
3,899,441
4,268,50
5,934,575
6,354,789
7,996,983
8,260,685
9,562,681
10,598,548
11,772,312
12,123,619
13,353,62
14,419,1016
15,26,949
16,425,401
17,843,742
18,164,701
19,120,668
20,272,765
21,822,582
22,726,882
23,649,128
24,933,920
25,687,448
26,916,787
27,962,245
28,104,627
29,256,863
30,142,129
31,940,275
32,77,327
33,4,293
34,589,563
35,206,8
36,576,835
37,625,929
38,898,119
39,149,601
40,487,43
41,974,186
42,855,86
43,92,581
44,788,350
45,394,606
46,700,36
47,27,576
48,208,420
49,777,497
50,80,353
51,680,907
52,640,918
53,1021,859
54,660,966
55,24,709
56,749,216
57,260,293
58,4,795
59,118,654
60,174,690
61,587,552
62,231,257
63,964,368
64,296,553
65,709,315
66,749,231
67,79,960
68,792,822
69,152,942
70,797,770
71,351,145
72,966,966
73,123,98
74,795,931
75,613,376
76,475,964
77,516,782
78,890,518
79,593,148
80,842,938
81,578,392
82,402,363
83,747,581
84,995,799
85,129,974
86,68,131
87,470,195
88,189,137
89,699,794
90,22,493
91,871,820
92,311,427
93,1016,140
94,58,285
95,871,960
96,264,48
97,701,156
98,879,264
99,185,218
100,930,880
101,173,548
102,232,407
103,764,283
104,65,678
105,673,430
106,814,614
107,99,767
108,768,145
109,448,127
110,87,4
111,595,580
112,654,685
113,629,544
114,236,458
115,209,955
116,889,801
117,436,773
118,159,88
119,850,580
120,381,244
121,909,913
122,524,186
123,298,978
124,222,599
125,989,981
126,223,420
127,188,123
128,391,131
129,708,576
130,10,843
131,614,813
132,903,16
133,657,470
134,29,790
135,843,964
136,135,973
137,993,927
138,81,689
139,59,324
140,978,651
141,790,682
142,918,524
143,603,82
144,741,733
145,891,565
146,417,344
147,399,573
148,684,356
149,280,679
150,765,857
151,76,915
152,575,19
153,445,871
154,524,294
155,272,683
156,587,432
157,152,478
158,561,762
159,950,633
160,334,482
161,383,199
162,388,434
163,916,179
164,877,573
165,570,581
166,238,625
167,931,879
168,461,265
169,1023,866
170,526,268
171,746,615
172,91,478
173,721,32
174,503,755
175,477,599
176,555,949
177,689,195
178,907,733
179,186,574
180,1016,704
181,9,694
182,70,416
183,907,482
184,449,770
185,391,547
186,552,650
187,545,867
188,20,694
189,287,103
190,449,250
191,303,670
192,860,337
193,270,871
194,893,521
195,412,204
196,856,370
197,895,566
198,1013,977
199,49,249
200,729,226
201,198,128
202,840,45
203,509,717
204,5,675
205,52,996
206,101,720
207,286,168
208,914,814
209,801,188
210,485,521
211,509,29
212,451,743
213,10,671
214,739,745
215,697,177
216,621,623
217,387,162
218,888,44
219,272,0
220,478,894
221,327,361
222,387,975
223,767,121
224,839,966
225,943,1000
226,963,355
227,810,134
228,526,457
229,734,837
230,680,685
231,79,796
232,636,385
233,758,536
234,970,443
235,527,160
236,824,113
237,517,60
238,685,601
239,465,891
240,97,486
241,682,376
242,805,368
243,981,744
244,583,305
245,8,847
246,945,817
247,823,49
248,348,1022
249,20,208
250,33,128
251,826,751
252,638,834
253,841,107
254,772,467
255,278,1005
256,630,213
257,364,404
258,676,150
259,890,991
260,370,846
261,838,632
262,197,235
263,991,857
264,789,165
265,46,273
266,733,8
267,572,82
268,510,742
269,148,648
270,808,834
271,170,777
272,437,82
273,44,48
274,453,395
275,839,33
276,107,621
277,678,589
278,1007,78
279,1019,170
280,598,190
281,459,605
282,624,356
283,666,524
284,794,364
285,592,220
286,920,619
287,920,982
288,621,607
289,707,301
290,60,442
291,651,14
292,1002,582
293,227,473
294,712,764
295,416,984
296,789,138
297,462,849
298,724,204
299,156,553
300,930,826
301,202,22
302,880,408
303,1023,184
304,836,233
305,684,623
306,536,176
307,158,129
308,426,938
309,392,458
310,48,144
311,103,734
312,209,149
313,213,113
314,229,348
315,709,676
316,843,417
317,512,353
318,395,484
319,497,427
320,4,317
321,77,484
322,713,677
323,605,707
324,700,126
325,224,774
326,346,247
327,652,592
328,633,471
329,232,1008
330,415,230
331,959,187
332,849,710
333,40,1016
334,526,545
335,858,315
336,795,850
337,385,391
338,281,19
339,286,449
340,242,521
341,409,440
342,77,607
343,31,369
344,501,681
345,354,98
346,836,465
347,737,636
348,570,212
349,767,45
350,594,593
351,750,551
352,942,748
353,872,844
354,506,102
355,298,623
356,373,922
357,569,715
358,446,185
359,556,1004
360,340,654
361,805,109
362,605,279
363,291,125
364,444,660
365,474,474
366,306,435
367,21,956
368,609,141
369,380,778
370,65,448
371,449,349
372,642,898
373,83,480
374,84,211
375,1002,845
376,925,720
377,781,359
378,169,588
379,162,468
380,200,842
381,127,87
382,446,358
383,477,745
384,695,61
385,994,81
386,833,968
387,155,904
388,579,95
389,893,434
390,843,256
391,1013,556
392,840,500
393,173,743
394,1001,960
395,170,61
396,953,1005
397,186,467
398,601,409
399,756,508
400,793,38
401,784,570
402,591,923
403,751,88
404,209,187
405,525,244
406,637,344
407,897,774
408,85,1020
409,839,336
410,662,178
411,60,624
412,168,944
413,708,45
414,555,856
415,158,286
416,390,258
417,671,808
418,802,711
419,514,721
420,859,769
421,409,411
422,468,393
423,414,209
424,12,388
425,786,331
426,115,923
427,284,690
428,481,483
429,603,317
430,776,232
431,699,380
432,736,607
433,380,640
434,289,859
435,310,2
436,618,970
437,317,166
438,534,578
439,113,832
440,94,938
441,190,569
442,264,646
443,356,920
444,131,802
445,689,141
446,433,695
447,704,292
448,736,183
449,323,589
450,905,786
451,921,155
452,342,114
453,931,81
454,287,44
455,637,187
456,235,727
457,314,401
458,518,896
459,408,249
460,312,992
461,784,140
462,633,739
463,969,414
464,688,860
465,756,739
466,131,904
467,772,959
468,207,13
469,714,703
470,887,629
471,492,18
472,941,588
473,967,318
474,899,799
475,321,799
476,283,571
477,590,307
478,85,335
479,410,814
480,37,52
481,732,622
482,789,393
483,690,265
484,663,171
485,927,797
486,338,761
487,987,980
488,836,659
489,69,745
490,35,793
491,14,541
492,196,305
493,761,542
494,74,595
495,178,720
496,929,850
497,459,633
498,509,373
499,865,966
500,90,751
501,843,816
502,241,502
503,425,367
504,237,184
505,969,565
506,806,749
507,365,873
508,873,800
509,595,533
510,829,509
511,352,233
512,660,87
513,393,359
514,364,692
515,759,348
516,936,508
517,77,861
518,104,855
519,592,496
520,16,90
521,376,1015
522,590,165
523,188,923
524,55,408
525,9,530
526,48,486
527,982,682
528,169,946
529,663,480
530,423,66
531,422,239
532,284,440
533,343,807
534,195,915
535,441,647
536,385,659
537,417,91
538,443,941
539,1000,623
540,958,142
541,176,435
542,219,920
543,836,37
544,396,431
545,295,565
546,141,73
547,670,561
548,156,346
549,1006,25
550,157,544
551,28,692
552,90,945
553,292,515
554,924,948
555,675,746
556,908,723
557,269,802
558,683,397
559,506,281
560,350,345
561,866,433
562,1018,214
563,566,366
564,195,90
565,205,298
566,6,889
567,865,558
568,642,449
569,785,17
570,458,431
571,18,453
572,486,489
573,22,112
574,550,193
575,135,626
576,458,305
577,755,489
578,797,928
579,934,711
580,880,936
581,15,150
582,995,187
583,128,124
584,715,500
585,660,304
586,840,226
587,259,1020
588,937,811
589,445,109
590,689,214
591,482,638
592,439,954
593,973,500
594,159,733
595,57,673
596,373,319
597,794,549
598,673,723
599,754,65
600,707,721
601,803,394
602,935,523
603,168,925
604,584,69
605,128,228
606,193,203
607,661,463
608,429,474
609,572,416
610,958,309
611,525,329
612,878,8
613,592,1005
614,84,830
615,21,63
616,545,320
617,239,435
618,582,661
619,466,197
620,1021,259
621,954,89
622,100,588
623,234,731
624,716,267
625,570,662
626,578,705
627,83,974
628,437,531
629,132,898
630,58,102
631,164,10
632,466,615
633,919,136
634,900,485
635,696,207
636,7,118
637,187,306
638,567,402
639,32,583
640,630,869
641,516,374
642,347,292
643,781,13
644,393,804
645,560,415
646,414,903
647,551,628
648,182,93
649,294,516
650,460,699
651,309,448
652,293,868
653,160,92
654,191,980
655,159,495
656,151,886
657,502,225
658,865,176
659,94,494
660,323,403
661,628,575
662,548,562
663,622,935
664,1013,942
665,842,264
666,133,677
667,412,986
668,34,538
669,242,349
670,35,599
671,822,153
672,651,500
673,940,124
674,121,167
675,335,988
676,452,896
677,979,811
678,887,349
679,782,248
680,255,946
681,220,533
682,747,390
683,506,883
684,141,903
685,267,475
686,587,6
687,344,98
688,182,832
689,611,490
690,31,142
691,36,108
692,762,603
693,701,768
694,597,10
695,735,107
696,816,959
697,415,253
698,203,821
699,1012,237
700,407,940
701,566,669
702,358,931
703,92,477
704,179,701
705,672,429
706,398,144
707,554,824
708,399,706
709,975,674
710,270,903
711,901,496
712,783,809
713,589,903
714,796,298
715,785,246
716,160,1016
717,718,142
718,460,486
719,558,508
720,799,525
721,277,763
722,789,751
723,952,688
724,998,808
725,852,820
726,246,73
727,323,533
728,742,773
729,650,577
730,413,746
731,643,906
732,770,949
733,86,30
734,678,41
735,93,441
736,252,482
737,73,203
738,983,668
739,810,3
740,1006,571
741,381,495
742,262,946
743,789,294
744,315,736
745,467,662
746,515,886
747,143,330
748,790,618
749,505,394
750,945,94
751,549,691
752,301,351
753,800,844
754,770,28
755,567,337
756,628,746
757,295,772
758,252,50
759,684,501
760,458,538
761,537,366
762,685,361
763,577,517
764,204,582
765,495,623
766,206,55
767,731,79
768,308,712
769,1002,212
770,173,457
771,517,793
772,255,236
773,313,188
774,801,423
775,221,619
776,210,446
777,782,824
778,622,699
779,682,81
780,579,338
781,288,481
782,336,3
783,428,788
784,288,291
785,54,647
786,984,348
787,1012,832
788,816,96
789,844,634
790,606,896
791,680,220
792,436,587
793,259,416
794,873,963
795,145,111
796,649,293
797,518,24
798,851,7
799,425,256
800,195,725
801,145,315
802,859,514
803,33,230
804,411,1017
805,128,112
806,469,562
807,84,778
808,660,525
809,741,949
810,637,684
811,73,514
812,285,527
813,997,167
814,32,135
815,120,417
816,577,573
817,308,867
818,85,930
819,781,656
820,627,928
821,931,738
822,645,88
823,52,493
824,570,623
825,532,44
826,317,272
827,432,295
828,54,945
829,119,340
830,908,647
831,425,23
832,974,572
833,398,540
834,30,346
