0,128,70
1,169,76
2,85,24
3,114,53
4,82,53
5,94,90
6,110,21
7,124,73
8,134,102
9,115,59
10,103,64
11,87,31
12,79,76
13,139,62
14,112,68
15,127,87
16,90,25
17,139,74
18,51,75
19,118,44
20,102,70
21,84,58
22,110,75
23,99,77
24,94,88
25,43,84
26,123,25
27,121,31
28,100,74
29,105,37
30,81,90
31,65,71
32,88,120
33,85,73
34,137,71
35,74,55
36,111,74
37,98,68
38,92,63
39,98,66
40,89,50
41,94,50
42,93,103
43,96,86
44,120,83
45,72,50
46,124,87
47,113,54
48,91,72
49,82,48
50,93,75
51,130,107
52,80,81
53,125,102
54,130,51
55,126,50
56,66,66
57,78,78
58,96,81
59,105,87
60,85,36
61,122,59
62,152,97
63,72,93
64,94,106
65,79,41
66,101,96
67,62,82
68,115,66
69,114,74
70,140,48
71,83,136
72,87,83
73,105,58
74,146,82
75,133,107
76,146,65
77,118,115
78,105,101
79,132,70
80,104,104
81,81,106
82,54,76
83,116,90
84,86,94
85,111,67
86,126,69
87,116,83
88,105,53
89,137,119
90,75,118
91,92,60
92,92,76
93,147,111
94,105,92
95,106,59
96,57,38
97,93,52
98,128,95
99,107,44
100,91,92
101,107,42
102,115,117
103,63,128
104,106,78
105,113,80
106,108,105
107,102,84
108,93,82
109,80,92
110,84,57
111,102,32
112,67,79
113,123,96
114,126,38
115,91,79
116,88,98
117,144,79
118,108,58
119,145,114
120,98,33
121,89,112
122,108,111
123,86,39
124,75,84
125,118,97
126,101,89
127,121,84
128,86,93
129,89,26
130,90,62
131,97,49
132,93,74
133,70,79
134,67,54
135,72,78
136,128,83
137,122,66
138,80,4
139,107,92
140,118,70
141,99,43
142,77,76
143,117,138
144,172,65
145,85,40
146,132,88
147,105,104
148,83,59
149,128,56
150,105,31
151,113,76
152,121,88
153,131,84
154,86,69
155,113,108
156,89,59
157,83,109
158,105,94
159,92,56
160,107,115
161,96,53
162,132,89
163,114,64
164,69,33
165,151,65
166,137,54
167,83,60
168,108,73
169,92,116
170,77,34
171,117,76
172,102,59
173,104,76
174,123,75
175,96,25
176,80,35
177,96,83
178,119,83
179,109,96
180,86,77
181,142,90
182,96,100
183,103,85
184,103,42
185,102,97
186,130,25
187,68,75
188,77,73
189,58,78
190,115,105
191,131,83
192,75,78
193,111,36
194,97,50
195,80,72
196,96,121
197,103,106
198,107,78
199,73,66
200,112,94
201,120,95
202,104,87
203,81,96
204,100,108
205,112,62
206,120,59
207,115,109
208,122,63
209,97,63
210,109,71
211,115,72
212,134,64
213,74,72
214,83,83
215,85,123
216,154,74
217,136,79
218,119,120
219,87,108
220,130,88
221,83,61
222,101,81
223,63,92
224,124,129
225,69,88
226,77,81
227,136,80
228,64,93
229,120,90
230,88,89
231,96,84
232,83,68
233,70,75
234,121,39
235,92,65
236,120,66
237,93,81
238,135,87
239,80,113
240,93,84
241,112,111
242,104,103
243,89,84
244,161,51
245,145,97
246,76,74
247,88,99
248,90,79
249,73,105
250,40,217
251,66,169
252,61,208
253,46,160
254,15,213
255,64,208
256,44,186
257,58,186
258,14,125
259,21,113
260,38,221
261,5,233
262,40,205
263,53,202
264,34,174
265,37,232
266,47,190
267,35,180
268,43,179
269,22,158
270,61,191
271,95,197
272,14,182
273,7,164
274,104,165
275,17,206
276,28,183
277,32,250
278,39,130
279,83,201
280,30,217
281,49,183
282,24,162
283,36,218
284,24,174
285,91,154
286,61,185
287,40,181
288,44,221
289,41,195
290,23,163
291,66,182
292,37,190
293,64,180
294,49,164
295,84,163
296,82,173
297,27,206
298,112,184
299,28,146
300,7,175
301,28,200
302,52,177
303,12,204
304,11,154
305,49,167
306,25,219
307,75,191
308,42,141
309,54,183
310,53,192
311,28,197
312,17,178
313,60,218
314,16,192
315,23,188
316,36,203
317,56,172
318,78,186
319,56,164
320,54,195
321,25,193
322,12,213
323,41,198
324,57,190
325,54,174
326,10,196
327,13,160
328,2,163
329,34,216
330,74,201
331,37,202
332,54,168
333,23,175
334,60,153
335,86,193
336,8,219
337,70,181
338,37,197
339,41,191
340,54,151
341,10,215
342,47,162
343,2,172
344,94,200
345,37,145
346,34,178
347,27,208
348,56,133
349,49,180
350,56,160
351,66,246
352,81,206
353,76,199
354,46,221
355,69,164
356,60,152
357,88,190
358,38,183
359,37,194
360,51,222
361,46,128
362,42,200
363,60,132
364,27,205
365,0,148
366,80,198
367,12,196
368,12,195
369,75,205
370,15,151
371,12,171
372,24,161
373,77,228
374,65,215
375,25,170
376,43,192
377,63,188
378,7,176
379,58,146
380,99,175
381,17,221
382,35,163
383,52,215
384,37,185
385,71,188
386,30,177
387,45,190
388,55,164
389,44,191
390,21,204
391,70,161
392,0,204
393,48,153
394,8,182
395,49,196
396,53,204
397,36,174
398,43,153
399,79,202
400,55,224
401,60,188
402,9,163
403,37,191
404,19,246
405,44,217
406,59,164
407,46,204
408,13,167
409,25,196
410,11,172
411,35,167
412,40,137
413,22,223
414,65,224
415,46,181
416,45,188
417,79,195
418,29,167
419,56,180
420,27,186
421,77,201
422,49,133
423,33,192
424,38,191
425,64,175
426,56,177
427,53,186
428,64,213
429,66,206
430,61,240
431,88,217
432,42,184
433,22,152
434,21,179
435,6,163
436,39,176
437,88,248
438,40,140
439,25,147
440,10,194
441,58,168
442,54,221
443,72,179
444,31,225
445,42,188
446,48,172
447,54,156
448,67,192
449,72,156
450,53,184
451,50,176
452,63,179
453,36,156
454,69,171
455,45,201
456,81,194
457,38,144
458,32,165
459,5,193
460,75,164
461,64,150
462,17,191
463,2,144
464,52,205
465,51,164
466,65,220
467,57,168
468,26,188
469,77,176
470,23,137
471,24,212
472,58,189
473,62,215
474,81,187
475,29,204
476,24,213
477,10,152
478,73,255
479,49,170
480,31,122
481,96,207
482,70,192
483,65,210
484,63,186
485,37,173
486,67,215
487,56,170
488,40,155
489,31,168
490,36,189
491,63,205
492,31,215
493,23,173
494,46,170
495,22,181
496,23,189
497,41,139
498,29,169
499,22,174
500,179,91
501,229,41
502,191,56
503,168,65
504,204,93
505,197,66
506,186,65
507,225,62
508,157,74
509,182,37
510,159,27
511,196,52
512,206,59
513,196,36
514,156,84
515,208,74
516,115,78
517,191,62
518,233,8
519,152,53
520,178,22
521,187,67
522,187,75
523,191,93
524,195,37
525,225,61
526,197,64
527,209,75
528,157,46
529,198,93
530,161,78
531,221,48
532,164,54
533,225,76
534,203,67
535,180,51
536,205,72
537,252,119
538,158,26
539,192,84
540,166,132
541,221,75
542,218,44
543,180,66
544,199,80
545,196,96
546,186,113
547,207,67
548,223,117
549,177,64
550,230,78
551,171,90
552,180,131
553,162,99
554,208,88
555,184,70
556,223,92
557,229,98
558,199,76
559,205,53
560,156,48
561,171,114
562,202,71
563,198,94
564,181,56
565,203,73
566,229,78
567,165,101
568,181,59
569,188,77
570,186,64
571,183,93
572,179,59
573,181,112
574,215,103
575,171,126
576,148,68
577,134,59
578,185,103
579,200,82
580,199,103
581,219,144
582,213,98
583,178,111
584,181,94
585,202,111
586,138,76
587,172,64
588,167,79
589,193,92
590,220,44
591,207,81
592,241,77
593,192,108
594,225,102
595,159,55
596,138,106
597,176,79
598,164,74
599,158,54
600,183,69
601,160,70
602,215,14
603,219,98
604,244,62
605,229,33
606,231,75
607,228,101
608,227,71
609,206,72
610,143,80
611,166,96
612,190,47
613,199,41
614,171,94
615,162,53
616,150,74
617,172,80
618,240,75
619,226,69
620,195,83
621,204,65
622,160,101
623,200,71
624,191,61
625,223,54
626,188,78
627,224,113
628,212,78
629,206,82
630,223,48
631,165,88
632,196,105
633,208,89
634,164,76
635,166,109
636,198,99
637,166,89
638,214,111
639,226,79
640,205,50
641,235,79
642,226,93
643,192,82
644,232,57
645,184,79
646,145,91
647,179,89
648,213,116
649,211,73
650,237,108
651,236,70
652,240,100
653,200,94
654,213,82
655,181,75
656,208,75
657,231,41
658,193,45
659,254,89
660,123,80
661,209,36
662,227,69
663,228,103
664,166,107
665,225,47
666,201,93
667,173,126
668,200,99
669,195,101
670,177,72
671,206,34
672,201,48
673,212,35
674,194,77
675,170,105
676,179,74
677,208,33
678,174,113
679,167,98
680,221,88
681,143,92
682,212,75
683,183,64
684,206,96
685,228,93
686,182,92
687,217,44
688,204,92
689,226,102
690,171,63
691,210,128
692,135,106
693,226,81
694,172,57
695,187,94
696,218,85
697,153,111
698,201,51
699,180,28
700,160,49
701,198,90
702,182,114
703,207,99
704,203,13
705,129,85
706,202,65
707,207,104
