0,145,230
1,56,183
2,59,132
3,69,97
4,120,143
5,39,219
6,147,32
7,130,91
8,19,85
9,72,149
10,248,105
11,202,145
12,179,107
13,71,127
14,117,241
15,184,133
16,90,145
17,176,184
18,122,50
19,60,229
20,253,252
21,165,27
22,72,37
23,86,234
24,72,181
25,201,105
26,200,208
27,12,89
28,47,169
29,177,236
30,44,129
31,253,171
32,41,35
33,99,61
34,235,228
35,146,35
36,32,93
37,247,196
38,134,180
39,115,58
40,145,54
41,30,214
42,174,29
43,28,88
44,207,187
45,143,145
46,48,94
47,166,184
48,177,113
49,153,93
50,123,57
51,141,75
52,141,208
53,205,89
54,94,23
55,25,134
56,210,85
57,143,22
58,0,179
59,71,107
60,20,239
61,168,214
62,25,13
63,134,114
64,16,78
65,88,201
66,202,84
67,86,169
68,166,212
69,64,242
70,139,34
71,227,36
72,122,99
73,111,252
74,30,31
75,25,166
76,154,97
77,89,192
78,134,159
79,14,177
80,45,152
81,228,37
82,156,97
83,222,49
84,244,110
85,217,208
86,248,217
87,196,122
88,37,42
89,244,93
90,131,213
91,45,221
92,236,139
93,135,226
94,67,104
95,191,178
96,193,20
97,21,45
98,162,39
99,185,171
