0,175,200
1,204,226
2,226,252
3,227,214
4,248,197
5,225,225
6,238,209
7,170,195
8,234,247
9,194,231
10,196,228
11,196,220
12,206,247
13,241,226
14,193,234
15,226,229
16,198,236
17,234,216
18,241,213
19,201,237
20,255,192
21,224,213
22,228,220
23,252,212
24,218,195
25,16,198
26,26,196
27,12,157
28,79,215
29,32,229
30,36,160
31,10,163
32,10,220
33,27,236
34,6,158
35,45,184
36,17,189
37,36,170
38,15,182
39,21,169
40,46,164
41,67,215
42,13,220
43,30,216
44,3,161
45,22,202
46,23,155
47,18,252
48,27,150
49,9,211
50,237,133
51,233,160
52,250,151
53,234,155
54,227,102
55,219,125
56,250,145
57,248,181
58,208,154
59,232,88
60,240,118
61,238,178
62,204,142
63,242,132
64,242,70
65,240,136
66,217,147
67,221,119
68,243,99
69,219,145
70,227,122
71,208,115
72,236,88
73,237,124
74,240,117
75,132,104
76,94,105
77,66,126
78,111,156
79,91,108
80,80,133
81,49,135
82,108,137
83,81,112
84,71,76
85,73,123
86,75,133
87,101,78
88,91,111
89,60,137
90,74,115
91,34,93
92,103,103
93,69,171
94,118,90
95,51,114
96,96,116
97,76,116
98,76,124
99,65,105
