0,13,190,36,39
1,84,242,131,149
2,175,103,67,158
3,192,43,254,137
4,78,61,158,197
5,122,29,90,139
6,193,72,230,62
7,248,79,95,60
8,94,61,160,186
9,174,90,68,160
10,114,3,43,90
11,19,81,163,16
12,142,69,240,255
13,229,150,72,49
14,198,203,160,253
15,104,185,207,250
16,1,75,223,134
17,205,39,118,227
18,23,70,65,1
19,253,62,32,60
20,171,86,153,115
21,118,115,132,39
22,82,243,159,106
23,28,173,204,224
24,213,100,174,57
25,93,3,77,177
26,28,247,221,194
27,51,60,248,148
28,133,36,24,195
29,70,82,2,123
30,88,112,218,117
31,136,61,225,14
32,67,56,47,55
33,120,238,20,42
34,173,162,33,50
35,119,88,93,107
36,38,249,76,30
37,69,168,29,222
38,14,171,116,215
39,79,189,16,80
40,32,6,3,244
41,253,239,93,210
42,110,129,19,115
43,240,245,23,171
44,246,12,73,89
45,168,151,125,90
46,15,121,14,80
47,209,74,248,94
48,86,142,223,123
49,53,168,188,13
50,37,146,69,38
51,4,226,15,55
52,250,169,214,111
53,238,233,188,61
54,177,61,231,222
55,105,16,227,247
56,211,16,19,134
57,92,87,124,11
58,213,103,140,139
59,34,113,251,88
60,151,181,26,221
61,1,175,80,169
62,1,253,72,116
63,234,213,50,65
64,67,237,135,181
65,120,184,214,165
66,188,41,71,104
67,7,23,167,177
68,96,253,3,83
69,239,4,53,82
70,233,249,206,170
71,206,78,170,247
72,23,83,160,104
73,17,70,47,157
74,193,79,192,42
75,4,18,103,75
76,114,230,214,81
77,191,119,210,237
78,250,36,246,238
79,164,177,30,230
80,77,129,160,173
81,66,109,202,216
82,190,142,15,195
83,176,143,35,32
84,208,230,112,15
85,211,155,166,204
86,105,33,130,178
87,54,20,5,54
88,134,31,237,211
89,153,26,141,251
90,68,123,28,196
91,158,219,137,192
92,81,90,191,84
93,120,56,56,32
94,169,48,49,17
95,233,12,100,255
96,231,47,212,22
97,97,43,53,246
98,60,94,44,51
99,133,18,216,125
100,143,48,231,153
101,247,163,186,111
102,57,143,66,123
103,205,18,160,176
104,63,16,50,230
105,178,82,151,3
106,244,197,123,165
107,100,219,215,162
108,101,224,148,22
109,213,188,2,181
110,18,207,76,211
111,246,48,181,186
112,244,17,148,83
113,235,206,94,140
114,21,64,114,12
115,33,163,101,59
116,116,69,7,40
117,154,18,46,179
118,68,164,227,147
119,127,108,64,14
120,65,37,73,12
121,248,147,202,124
122,7,218,225,200
123,27,223,44,232
124,47,190,76,142
125,189,168,157,232
126,61,162,151,105
127,206,129,251,235
128,55,32,228,129
129,249,83,241,132
130,51,197,211,111
131,61,212,248,65
132,243,50,35,14
133,38,224,153,183
134,46,115,182,207
135,143,87,14,111
136,4,17,168,160
137,193,237,252,200
138,185,182,114,220
139,1,97,42,61
140,167,90,31,238
141,196,16,75,66
142,40,6,111,37
143,234,192,198,130
144,15,46,115,179
145,166,192,239,122
146,8,128,120,240
147,242,81,205,50
148,98,235,105,205
149,193,54,113,99
150,91,43,183,197
151,109,252,44,127
152,79,210,141,211
153,58,101,106,227
154,230,90,178,152
155,43,180,210,219
156,163,20,197,91
157,211,82,74,99
158,248,38,137,147
159,52,131,250,58
160,113,22,237,128
161,73,76,236,86
162,86,100,27,138
163,63,179,230,234
164,133,203,60,105
165,23,233,83,210
166,72,192,242,142
167,200,146,123,197
168,78,125,114,209
169,194,189,23,151
170,242,210,251,67
171,47,120,105,174
172,133,115,250,221
173,24,41,55,16
174,101,63,116,216
175,55,253,189,140
176,28,50,136,195
177,240,195,123,38
178,39,94,164,197
179,200,141,14,63
180,82,90,223,254
181,98,50,137,1
182,24,221,50,193
183,227,197,177,55
184,243,91,192,38
185,137,119,90,252
186,225,99,56,134
187,6,71,145,184
188,29,130,61,156
189,50,7,185,116
190,109,48,111,76
191,145,246,165,223
192,21,10,219,163
193,32,49,239,55
194,19,48,1,42
195,227,185,24,4
196,253,77,80,153
197,190,163,206,177
198,98,9,230,177
199,40,74,162,10
200,132,52,194,100
201,103,32,186,44
202,188,18,223,116
203,47,164,172,175
204,212,115,215,77
205,155,174,98,179
206,70,68,104,91
207,175,14,41,249
208,92,75,241,214
209,207,198,73,110
210,190,142,64,238
211,211,239,90,75
212,63,207,111,72
213,177,96,87,149
214,67,21,82,232
215,0,203,210,194
216,121,229,212,8
217,254,215,3,61
218,50,87,46,219
219,22,41,115,223
220,19,134,23,238
221,85,2,218,168
222,140,61,80,159
223,185,60,75,177
224,231,249,150,40
225,160,1,116,226
226,152,117,235,219
227,84,138,109,229
228,220,254,97,115
229,245,150,24,184
230,178,197,244,232
231,225,253,62,132
232,149,53,218,159
233,18,19,154,123
