0,228,238
1,134,230
2,166,197
3,33,97
4,5,37
5,202,208
6,131,245
7,132,255
8,20,42
9,194,242
10,204,196
11,33,89
12,147,251
13,115,133
14,78,145
15,29,24
16,9,17
17,122,212
18,122,166
19,167,210
20,182,255
21,94,116
22,30,64
23,158,222
24,205,198
25,106,231
26,143,145
27,31,68
28,146,253
29,137,194
30,188,208
31,175,220
32,52,71
33,30,84
34,133,205
35,134,232
36,133,235
37,147,236
38,191,225
39,24,72
40,20,94
41,167,251
42,188,214
43,29,62
44,115,216
45,121,228
46,207,184
47,109,140
48,69,105
49,34,45
