0,113,250,73,100,198,30,188,60
1,21,103,238,77,140,111,41,116
2,71,72,1,31,208,14,123,93
3,129,214,140,2,191,152,149,56
4,169,14,90,253,1,245,27,152
5,152,218,6,237,33,201,1,59
6,151,85,54,51,51,206,127,81
7,136,231,56,44,172,71,166,164
8,126,133,208,159,0,166,79,99
9,253,42,142,108,127,169,211,21
10,119,21,139,72,165,42,112,49
11,118,78,157,255,127,7,197,28
12,107,117,126,221,173,154,3,225
13,103,223,106,17,70,132,209,186
14,196,150,220,134,69,141,226,181
15,107,234,13,131,234,201,119,16
16,121,210,156,170,108,86,191,158
17,237,160,196,22,95,82,44,124
18,132,15,249,131,77,11,84,134
19,5,19,151,227,131,183,222,172
20,35,106,164,142,125,100,87,221
21,125,92,35,96,4,74,138,115
22,112,189,208,62,251,0,17,113
23,51,186,57,100,186,175,108,95
24,36,202,105,123,14,197,218,165
25,70,126,83,226,46,71,151,108
26,166,237,21,223,119,102,211,118
27,214,209,32,91,89,159,0,76
28,172,139,232,166,144,77,145,249
29,49,168,158,54,219,53,75,19
30,11,176,212,209,58,99,178,59
31,184,121,130,134,50,57,230,81
32,141,137,69,246,205,134,117,165
33,233,120,230,227,182,43,69,229
34,216,179,124,168,103,153,209,93
35,64,126,137,96,95,123,59,5
36,204,130,131,137,52,133,179,52
37,237,213,6,212,151,135,214,93
38,213,197,228,93,175,159,81,38
39,133,149,216,225,164,149,52,51
40,34,159,111,193,228,52,183,130
41,52,69,19,135,101,183,44,232
42,191,131,190,82,43,68,13,35
43,28,236,32,45,110,168,209,96
44,238,101,66,104,248,159,49,117
45,213,208,235,96,204,18,35,18
46,97,174,4,180,174,253,153,22
47,69,125,76,188,233,217,112,205
48,13,142,115,100,139,177,173,82
49,72,230,156,189,94,71,62,125
50,209,171,213,160,32,24,2,209
51,214,169,195,108,189,67,195,119
52,34,82,68,121,249,238,35,49
53,167,209,35,42,132,237,61,20
54,100,170,75,165,75,28,217,105
55,123,160,62,5,222,63,176,161
56,204,141,130,161,228,170,23,29
57,136,50,245,86,211,163,225,252
58,197,248,199,15,172,238,1,87
59,191,16,179,174,4,132,147,81
60,75,87,245,111,108,45,180,69
61,218,0,239,45,57,85,83,207
62,191,248,44,134,187,37,191,233
63,106,157,213,218,50,162,103,93
64,11,132,16,12,44,94,118,221
65,89,154,6,168,145,13,168,143
66,52,69,150,129,56,29,149,162
67,157,165,170,26,230,88,80,112
68,163,137,72,57,112,95,209,20
69,3,90,94,207,7,228,21,223
70,193,129,3,0,238,64,90,246
71,78,195,178,102,98,58,15,146
72,189,81,174,235,39,162,96,183
73,37,53,45,108,226,140,67,252
74,137,72,108,39,117,10,32,229
75,125,172,41,94,145,64,216,176
76,108,110,51,246,22,250,25,232
77,113,226,240,233,37,244,71,245
78,183,207,223,24,112,69,87,250
79,202,195,221,235,8,153,15,169
80,116,70,38,74,200,35,7,128
81,157,8,131,231,150,125,192,169
82,38,169,1,173,208,255,187,42
83,197,3,18,229,168,109,102,88
84,240,149,106,56,180,69,9,141
85,22,254,121,2,151,83,156,255
86,180,58,143,121,132,181,130,19
87,154,172,2,24,89,230,228,30
88,252,233,214,88,39,237,18,116
89,56,138,95,70,98,88,252,228
90,206,77,76,161,55,62,84,31
91,130,58,115,71,100,28,81,113
92,181,123,91,116,108,0,114,50
93,159,43,67,215,35,42,200,139
94,152,88,236,255,128,234,133,2
95,132,35,220,154,236,89,132,237
96,53,246,75,4,169,44,164,60
97,246,113,26,70,110,193,91,104
98,81,230,108,30,19,88,17,35
99,255,230,162,252,254,49,26,95
